Koordinatensystem : Lambert konform konisch
Rechtswert        : 3732500 Meter
Hochwert          : 2677500 Meter
Hoehenlage        : 165 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3732500 2677500 10 21  3   3.9  984   9  1.2 8  4.6  90    0    0 294 -312  0
3732500 2677500 10 21  4   4.1  984  29  2.0 8  4.7  91    0    0 294 -310  0
3732500 2677500 10 21  5   4.4  985 349  1.1 8  4.9  92    0    0 294 -308  0
3732500 2677500 10 21  6   4.4  986 340  1.2 8  5.0  93    0    0 294 -307  0
3732500 2677500 10 21  7   4.6  986 330  1.8 8  5.0  93    0    0 293 -307  0
3732500 2677500 10 21  8   4.4  986  30  1.4 8  5.0  92    0   16 294 -307  0
3732500 2677500 10 21  9   4.1  987 191  1.2 7  4.9  92    0   37 290 -308  0
3732500 2677500 10 21 10   4.1  988 261  1.5 8  4.8  92    0   62 289 -311  0
3732500 2677500 10 21 11   5.2  989 339  1.2 8  5.0  92    0   73 295 -318  0
3732500 2677500 10 21 12   5.4  989 320  1.7 8  5.2  91    0   75 297 -331  0
3732500 2677500 10 21 13   7.0  990 231  1.7 6  5.2  87    0  105 289 -344  0
3732500 2677500 10 21 14   8.3  990 222  2.4 5  5.3  80   30  140 278 -353  0
3732500 2677500 10 21 15   5.2  990 318  1.6 5  5.1  81  130   78 270 -356  0
3732500 2677500 10 21 16   5.8  990 328  1.0 6  5.0  86   14   74 268 -354  0
3732500 2677500 10 21 17   5.4  990 251  1.2 7  5.1  89   21   27 275 -346  0
3732500 2677500 10 21 18   5.3  991   1  0.5 7  5.1  89    0    1 277 -334  0
3732500 2677500 10 21 19   4.8  991  81  0.8 8  4.9  89    0    0 279 -325  0
3732500 2677500 10 21 20   4.8  992   1  0.5 7  5.0  91    0    0 276 -320  0
3732500 2677500 10 21 21   4.8  992 200  1.2 7  5.0  92    0    0 271 -317  0
3732500 2677500 10 21 22   4.4  992 209  1.4 8  4.9  92    0    0 274 -315  0
3732500 2677500 10 21 23   4.1  992 140  0.9 8  4.8  92    0    0 275 -314  0
3732500 2677500 10 21 24   3.5  992 180  1.2 6  4.7  92    0    0 267 -312  0
3732500 2677500 10 22  1   3.7  993 128  0.7 5  4.6  92    0    0 255 -311  0
3732500 2677500 10 22  2   3.5  993 199  1.2 6  4.6  92    0    0 254 -310  0
3732500 2677500 10 22  3   3.7  993 179  1.3 7  4.6  92    0    0 261 -309  0
3732500 2677500 10 22  4   3.6  993 179  1.9 6  4.6  90    0    0 262 -308  0
3732500 2677500 10 22  5   3.5  993 179  2.3 5  4.5  89    0    0 255 -308  0
3732500 2677500 10 22  6   3.1  993 169  1.7 4  4.3  88    0    0 247 -307  0
3732500 2677500 10 22  7   2.4  993 168  1.8 4  4.2  89    0    0 241 -306  0
3732500 2677500 10 22  8   2.4  993 102  2.0 6  4.1  90    0   16 247 -305  0
3732500 2677500 10 22  9   3.4  993  93  1.3 6  4.2  88    9   83 255 -306  0
3732500 2677500 10 22 10   5.4  994 109  1.6 7  4.4  83   12  136 262 -310  0
3732500 2677500 10 22 11   7.4  994  79  1.0 6  4.6  76   72  208 265 -317  0
3732500 2677500 10 22 12   8.1  994  99  1.9 6  4.8  72  140  231 263 -328  0
3732500 2677500 10 22 13  10.2  993  90  3.9 4  4.9  66  157  231 259 -339  0
3732500 2677500 10 22 14   9.5  993 119  4.2 6  4.7  61   34  193 260 -346  0
3732500 2677500 10 22 15   8.8  993 110  3.5 4  4.3  58   60  172 257 -349  0
3732500 2677500 10 22 16   6.8  993 100  3.2 7  4.5  66    1   68 258 -348  0
3732500 2677500 10 22 17   6.0  993  81  4.2 7  4.8  79    0   23 266 -344  0
3732500 2677500 10 22 18   5.1  993  71  2.7 6  4.6  79    0    4 260 -337  0
3732500 2677500 10 22 19   3.4  993  71  2.1 3  4.3  83    0    0 241 -331  0
3732500 2677500 10 22 20   3.4  993 100  3.0 1  4.3  87    0    0 220 -326  0
3732500 2677500 10 22 21   2.9  993  70  2.6 2  4.3  89    0    0 213 -321  0
3732500 2677500 10 22 22   2.8  993  70  2.5 3  4.2  89    0    0 220 -317  0
3732500 2677500 10 22 23   2.7  993  80  2.9 4  4.1  88    0    0 230 -315  0
3732500 2677500 10 22 24   2.6  993  70  2.8 6  4.2  89    0    0 246 -313  0
3732500 2677500 10 23  1   2.9  993  80  3.1 7  4.2  89    0    0 260 -312  0
3732500 2677500 10 23  2   2.4  993  70  3.1 6  4.1  88    0    0 260 -311  0
3732500 2677500 10 23  3   1.4  992  60  2.7 4  3.9  89    0    0 246 -311  0
3732500 2677500 10 23  4   1.2  992  70  3.1 2  3.8  90    0    0 228 -311  0
3732500 2677500 10 23  5   1.1  992  60  2.9 3  3.8  89    0    0 223 -310  0
3732500 2677500 10 23  6   0.7  991  60  3.0 4  3.7  90    0    0 232 -308  0
3732500 2677500 10 23  7   0.8  991  60  2.8 6  3.7  89    0    0 242 -306  0
3732500 2677500 10 23  8   1.2  992  40  2.6 7  3.6  87    0    8 254 -305  0
3732500 2677500 10 23  9   1.8  993  70  3.5 8  3.6  83    0   31 264 -305  0
3732500 2677500 10 23 10   2.7  993  60  5.2 8  3.5  76    2  105 270 -308  0
3732500 2677500 10 23 11   3.7  993  60  4.2 5  3.5  71   65  205 260 -313  0
3732500 2677500 10 23 12   4.7  994  60  4.2 6  3.4  65  101  231 252 -320  0
3732500 2677500 10 23 13   4.4  994  31  5.7 6  3.3  62  126  231 258 -329  0
3732500 2677500 10 23 14   5.5  994  40  4.4 5  3.1  57  153  204 253 -334  0
3732500 2677500 10 23 15   5.6  994  21  4.3 5  3.1  54  151  160 250 -334  0
3732500 2677500 10 23 16   4.5  994  31  5.4 6  3.4  62   83  114 253 -333  0
3732500 2677500 10 23 17   3.2  994  31  3.8 7  3.5  68   19   47 257 -330  0
3732500 2677500 10 23 18   2.1  995  30  3.2 6  3.4  73    0    5 253 -324  0
3732500 2677500 10 23 19   1.2  995  30  3.3 4  3.4  78    0    0 238 -317  0
3732500 2677500 10 23 20   0.5  996  30  2.4 4  3.4  83    0    0 228 -316  0
3732500 2677500 10 23 21   0.0  996  30  2.6 4  3.4  85    0    0 226 -315  0
3732500 2677500 10 23 22  -0.3  997  30  2.6 2  3.3  87    0    0 219 -314  0
3732500 2677500 10 23 23  -0.7  997  29  2.3 2  3.3  88    0    0 213 -312  0
3732500 2677500 10 23 24  -1.2  998  20  2.0 2  3.2  90    0    0 210 -311  0
3732500 2677500 10 24  1  -1.8  998  19  1.8 0  3.2  92    0    0 205 -311  0
3732500 2677500 10 24  2  -2.2  998  29  1.6 0  3.1  93    0    0 198 -310  0
3732500 2677500 10 24  3  -2.6  998 318  1.4 0  3.0  94    0    0 196 -307  0
3732500 2677500 10 24  4  -3.0  998 161  1.2 0  3.0  95    0    0 195 -306  0
3732500 2677500 10 24  5  -3.2  998 229  1.7 1  2.9  95    0    0 197 -308  0
3732500 2677500 10 24  6  -3.6  998 171  1.2 1  2.9  95    0    0 199 -309  0
3732500 2677500 10 24  7  -3.4  998 250  1.4 1  2.8  94    0    0 199 -307  0
3732500 2677500 10 24  8  -3.3  998 308  2.8 3  2.8  94    0   15 206 -304  0
3732500 2677500 10 24  9  -1.5  999 191  2.2 5  3.0  92   18   75 223 -304  0
3732500 2677500 10 24 10   0.6  999 210  2.7 5  3.2  85  100  119 236 -307  0
3732500 2677500 10 24 11   2.8  999 201  3.7 5  3.1  72  245  101 243 -314  0
3732500 2677500 10 24 12   5.7  999 221  3.7 4  3.2  61  295  104 247 -323  0
3732500 2677500 10 24 13   3.8  999 251  4.8 7  3.0  56   37  186 256 -333  0
3732500 2677500 10 24 14   3.5  999 220  4.1 7  2.9  58    2  121 265 -340  0
3732500 2677500 10 24 15   2.7  998 221  3.9 8  3.1  65    0   62 269 -343  0
3732500 2677500 10 24 16   1.7  997 231  3.5 7  3.5  77    0   45 269 -342  0
3732500 2677500 10 24 17   1.9  997 233  2.8 8  3.7  85    2   29 270 -337  0
3732500 2677500 10 24 18   1.9  997 240  2.6 7  3.9  87    0    3 271 -331  0
3732500 2677500 10 24 19   2.0  998 240  2.5 8  4.0  89    0    0 271 -326  0
3732500 2677500 10 24 20   2.2  998 249  2.3 8  4.0  90    0    0 276 -322  0
3732500 2677500 10 24 21   2.3  999 240  2.4 8  4.0  89    0    0 277 -320  0
3732500 2677500 10 24 22   2.5  999 230  2.2 7  4.1  89    0    0 275 -317  0
3732500 2677500 10 24 23   2.6 1000 230  2.8 7  4.1  88    0    0 272 -314  0
3732500 2677500 10 24 24   2.5 1000 230  3.2 7  4.0  87    0    0 273 -313  0
3732500 2677500 10 25  1   2.3 1000 220  2.2 7  4.0  88    0    0 274 -312  0
3732500 2677500 10 25  2   2.7 1001 220  2.5 7  4.1  88    0    0 276 -311  0
3732500 2677500 10 25  3   2.8 1001 220  2.8 7  4.1  88    0    0 278 -311  0
3732500 2677500 10 25  4   2.6 1001 220  3.2 5  4.0  87    0    0 271 -311  0
3732500 2677500 10 25  5   2.4 1001 220  3.2 3  4.0  86    0    0 257 -311  0
3732500 2677500 10 25  6   2.3 1001 220  4.1 4  3.9  87    0    0 253 -310  0
3732500 2677500 10 25  7   2.4 1000 211  3.6 6  4.0  88    0    0 265 -310  0
3732500 2677500 10 25  8   2.9 1000 211  4.2 5  4.1  88    0   18 270 -311  0
3732500 2677500 10 25  9   3.6 1000 230  4.9 7  4.2  87   14   91 278 -313  0
3732500 2677500 10 25 10   4.3 1001 221  4.6 8  4.4  86    7  132 295 -317  0
3732500 2677500 10 25 11   4.4 1001 230  5.0 8  4.5  86    0   87 301 -326  0
3732500 2677500 10 25 12   5.0 1001 230  5.5 8  4.7  88    0   54 303 -337  0
3732500 2677500 10 25 13   5.2 1000 242  4.9 8  4.9  88    0   53 304 -347  0
3732500 2677500 10 25 14   5.6  999 242  5.5 8  5.0  88    0   45 304 -352  0
3732500 2677500 10 25 15   6.5  999 231  5.9 8  5.0  85    0   42 305 -354  0
3732500 2677500 10 25 16   6.9  998 240  5.8 6  4.9  80    1   73 298 -353  0
3732500 2677500 10 25 17   6.6  997 250  5.9 7  4.7  76   10   45 294 -350  0
3732500 2677500 10 25 18   6.5  997 240  5.1 7  4.7  77    0    2 297 -346  0
3732500 2677500 10 25 19   5.9  997 241  4.3 6  4.8  79    0    0 294 -342  0
3732500 2677500 10 25 20   5.7  996 230  5.1 6  4.8  82    0    0 290 -340  0
3732500 2677500 10 25 21   5.7  996 230  5.4 7  4.8  82    0    0 293 -338  0
3732500 2677500 10 25 22   5.7  995 230  5.0 8  4.8  82    0    0 301 -338  0
3732500 2677500 10 25 23   5.3  995 230  4.8 8  4.9  86    0    0 305 -337  0
3732500 2677500 10 25 24   5.1  994 220  5.1 8  5.0  88    0    0 305 -337  0
3732500 2677500 10 26  1   5.1  994 220  5.1 8  4.9  88    0    0 306 -335  0
3732500 2677500 10 26  2   5.4  993 230  5.3 7  4.8  86    0    0 304 -334  0
3732500 2677500 10 26  3   4.8  993 220  5.2 7  4.8  86    0    0 302 -335  0
3732500 2677500 10 26  4   4.8  992 230  5.3 8  4.8  87    0    0 306 -335  0
3732500 2677500 10 26  5   5.0  992 230  4.8 8  4.7  86    0    0 310 -335  0
3732500 2677500 10 26  6   5.0  992 230  5.1 7  4.7  85    0    0 304 -335  0
3732500 2677500 10 26  7   4.8  992 230  4.8 8  4.7  85    0    0 302 -334  0
3732500 2677500 10 26  8   4.9  992 220  3.6 7  4.7  85    0   12 301 -333  0
3732500 2677500 10 26  9   5.5  992 211  4.0 8  4.7  84    0   38 301 -332  0
3732500 2677500 10 26 10   6.2  992 230  4.5 7  4.8  81   21  104 303 -335  0
3732500 2677500 10 26 11   5.9  993 220  4.0 8  4.7  80    0   92 302 -338  0
3732500 2677500 10 26 12   6.3  993 230  4.3 7  4.8  80    0   87 302 -342  0
3732500 2677500 10 26 13   6.1  994 221  3.6 8  4.8  80    0   65 303 -346  0
3732500 2677500 10 26 14   6.2  994 231  3.7 8  4.8  80    0   46 310 -349  0
3732500 2677500 10 26 15   6.4  994 220  2.8 7  4.8  80    0   64 306 -349  0
3732500 2677500 10 26 16   6.3  994 201  2.4 5  4.9  80   16   72 292 -348  0
3732500 2677500 10 26 17   5.8  994 240  1.8 7  4.9  82   31   21 292 -347  0
3732500 2677500 10 26 18   5.7  994 229  2.0 7  4.9  83    0    2 302 -344  0
3732500 2677500 10 26 19   5.3  995 230  2.1 7  4.8  84    0    0 301 -342  0
3732500 2677500 10 26 20   5.1  996 231  1.3 7  4.8  86    0    0 301 -341  0
3732500 2677500 10 26 21   5.4  996 221  1.8 7  4.9  87    0    0 302 -340  0
3732500 2677500 10 26 22   5.2  996 250  1.9 8  4.9  87    0    0 309 -339  0
3732500 2677500 10 26 23   4.9  997 280  2.2 8  5.0  90    0    0 314 -337  0
3732500 2677500 10 26 24   4.7  997 311  1.4 8  5.0  92    0    0 313 -334  0
3732500 2677500 10 27  1   4.5  997   9  1.7 8  5.0  94    0    0 311 -333  0
3732500 2677500 10 27  2   4.1  997   1  1.7 8  5.0  95    0    0 310 -331  0
3732500 2677500 10 27  3   3.8  998  10  2.0 8  4.9  95    0    0 309 -329  0
3732500 2677500 10 27  4   3.7  998  19  1.2 8  4.8  95    0    0 308 -327  0
3732500 2677500 10 27  5   3.7  998  10  1.2 7  4.8  95    0    0 303 -324  0
3732500 2677500 10 27  6   3.6  998  18  1.3 4  4.8  96    0    0 282 -323  0
3732500 2677500 10 27  7   3.5  999 222  1.1 8  4.7  95    0    0 286 -325  0
3732500 2677500 10 27  8   3.2 1000  20  1.9 8  4.6  95    0    7 307 -327  0
3732500 2677500 10 27  9   3.1 1000  29  1.2 8  4.6  94    0   44 307 -330  0
3732500 2677500 10 27 10   3.1 1000   8  0.9 6  4.5  94    0   63 298 -334  0
3732500 2677500 10 27 11   3.5 1001 359  0.7 8  4.5  92    0   77 301 -339  0
3732500 2677500 10 27 12   4.0 1002  40  1.1 8  4.5  89    0   90 314 -346  0
3732500 2677500 10 27 13   4.3 1002   8  1.3 7  4.4  85    0   94 308 -353  0
3732500 2677500 10 27 14   4.9 1002 349  1.1 8  4.3  81    0   83 307 -357  0
3732500 2677500 10 27 15   5.1 1002   0  1.2 7  4.2  77    1  100 306 -357  0
3732500 2677500 10 27 16   4.9 1002   1  1.0 5  4.2  77   40   95 290 -352  0
3732500 2677500 10 27 17   4.5 1002  19  1.8 6  4.2  78   26   36 284 -343  0
3732500 2677500 10 27 18   3.8 1002  20  1.8 6  4.1  80    0    2 286 -333  0
3732500 2677500 10 27 19   2.6 1001  42  1.0 5  4.0  83    0    0 280 -325  0
3732500 2677500 10 27 20   1.8 1001 131  1.3 4  3.9  87    0    0 270 -320  0
3732500 2677500 10 27 21   1.4 1001   1  0.5 2  3.8  89    0    0 254 -318  0
3732500 2677500 10 27 22   1.0 1001   1  1.0 2  3.8  90    0    0 244 -316  0
3732500 2677500 10 27 23   0.8 1001 170  1.2 2  3.8  92    0    0 243 -315  0
3732500 2677500 10 27 24   0.6 1001 129  1.2 1  3.7  92    0    0 237 -314  0
3732500 2677500 10 28  1  -0.9 1001 130  1.3 1  3.6  96    0    0 230 -312  0
3732500 2677500 10 28  2   0.1 1001 160  1.1 1  3.6  96    0    0 228 -311  0
3732500 2677500 10 28  3   0.2 1001 180  1.9 0  3.6  93    0    0 223 -311  0
3732500 2677500 10 28  4  -0.2 1001 180  2.3 0  3.6  94    0    0 216 -311  0
3732500 2677500 10 28  5  -1.0 1000 189  2.2 0  3.5  95    0    0 212 -311  0
3732500 2677500 10 28  6  -1.7 1000 189  2.3 0  3.4  97    0    0 208 -311  0
3732500 2677500 10 28  7  -1.8  999 170  1.7 0  3.4  99    0    0 206 -312  0
3732500 2677500 10 28  8  -1.1  999 160  1.5 0  3.4  98    0   12 207 -312  0
3732500 2677500 10 28  9   0.4  999 160  1.4 0  3.6  97   42   72 209 -313  0
3732500 2677500 10 28 10   4.2  999 170  1.4 0  4.0  89  131  106 215 -316  0
3732500 2677500 10 28 11   7.1  999 160  1.7 1  4.4  76  219  119 228 -325  0
3732500 2677500 10 28 12   8.1  998 291  1.9 1  4.2  64  276  122 236 -340  0
3732500 2677500 10 28 13   8.9  998 230  2.1 0  4.0  57  335   93 232 -353  0
3732500 2677500 10 28 14   9.4  996 240  2.8 0  4.1  56  310   86 228 -361  0
3732500 2677500 10 28 15   9.5  995 179  2.0 0  4.5  60  229   82 230 -362  0
3732500 2677500 10 28 16   9.0  994  81  1.4 0  4.8  64  128   70 229 -358  0
3732500 2677500 10 28 17   7.4  993 160  1.3 1  4.8  70   34   35 232 -349  0
3732500 2677500 10 28 18   5.2  993 189  1.0 0  4.6  76    0    2 226 -338  0
3732500 2677500 10 28 19   3.5  992 189  2.6 0  4.2  79    0    0 216 -330  0
3732500 2677500 10 28 20   2.6  992 190  2.2 1  3.8  79    0    0 218 -325  0
3732500 2677500 10 28 21   2.2  992 199  2.5 1  3.7  80    0    0 222 -322  0
3732500 2677500 10 28 22   4.0  991 210  2.6 3  3.7  76    0    0 237 -321  0
3732500 2677500 10 28 23   3.9  990 210  2.6 4  3.7  72    0    0 257 -322  0
3732500 2677500 10 28 24   4.4  990 210  2.2 5  3.7  71    0    0 270 -323  0
3732500 2677500 10 29  1   3.1  988 219  2.5 5  3.8  74    0    0 276 -323  0
3732500 2677500 10 29  2   2.7  988 209  2.3 5  3.8  79    0    0 275 -326  0
3732500 2677500 10 29  3   2.6  987 200  2.2 4  3.8  81    0    0 271 -330  0
3732500 2677500 10 29  4   1.9  986 210  2.2 3  3.8  84    0    0 263 -334  0
3732500 2677500 10 29  5   0.8  985 200  2.0 3  3.8  88    0    0 258 -336  0
3732500 2677500 10 29  6   2.1  984 191  2.4 2  4.0  91    0    0 255 -337  0
3732500 2677500 10 29  7   2.8  983 220  2.1 5  4.2  91    0    0 269 -336  0
3732500 2677500 10 29  8   4.4  983 210  2.0 6  4.6  90    0    0 294 -336  0
3732500 2677500 10 29  9   5.0  982 220  2.3 8  4.8  88    0   20 315 -336  0
3732500 2677500 10 29 10   6.2  982 220  2.2 7  5.0  85    0   80 324 -338  0
3732500 2677500 10 29 11   7.3  981 230  3.8 7  5.1  81    3  134 323 -341  0
3732500 2677500 10 29 12   9.2  980 220  3.5 5  5.2  74   37  217 316 -344  0
3732500 2677500 10 29 13  10.1  979 201  3.5 3  5.0  65  129  234 296 -347  0
3732500 2677500 10 29 14  10.6  978 230  3.3 3  4.7  58   87  216 280 -349  0
3732500 2677500 10 29 15  10.0  978 240  4.0 4  4.5  56   48  168 282 -349  0
3732500 2677500 10 29 16   9.0  977 229  4.0 6  4.2  54   13   97 298 -349  0
3732500 2677500 10 29 17   8.2  977 200  4.4 7  3.8  53    0   14 313 -349  0
3732500 2677500 10 29 18   6.5  976 211  3.9 7  3.8  57    0    0 314 -348  0
3732500 2677500 10 29 19   5.8  976 191  3.7 6  4.1  67    0    0 301 -346  0
3732500 2677500 10 29 20   6.1  976 199  4.2 7  4.3  71    0    0 297 -343  0
3732500 2677500 10 29 21   5.8  976 210  4.6 7  4.3  72    0    0 306 -340  0
3732500 2677500 10 29 22   5.6  975 200  4.4 8  4.5  76    0    0 316 -338  0
3732500 2677500 10 29 23   5.4  975 210  4.4 8  4.8  82    0    0 324 -336  0
3732500 2677500 10 29 24   5.7  974 200  5.2 7  4.8  83    0    0 318 -335  0
3732500 2677500 10 30  1   5.8  974 190  3.9 7  4.9  82    0    0 310 -336  0
3732500 2677500 10 30  2   5.9  973 200  3.9 7  4.9  82    0    0 310 -339  0
3732500 2677500 10 30  3   6.0  973 200  3.4 7  5.0  82    0    0 310 -341  0
3732500 2677500 10 30  4   6.1  972 191  3.3 7  5.0  83    0    0 311 -342  0
3732500 2677500 10 30  5   5.9  972 201  3.2 8  5.1  85    0    0 318 -341  0
3732500 2677500 10 30  6   5.8  972 220  3.3 8  5.2  87    0    0 324 -340  0
3732500 2677500 10 30  7   5.8  972 190  3.2 8  5.3  89    0    0 322 -340  0
3732500 2677500 10 30  8   6.0  972 220  3.1 8  5.3  88    0    2 321 -338  0
3732500 2677500 10 30  9   6.3  972 229  3.3 7  5.3  87    3   51 314 -338  0
3732500 2677500 10 30 10   6.7  972 230  3.1 7  5.4  86    0   78 306 -338  0
3732500 2677500 10 30 11   7.3  972 220  3.7 8  5.4  84    0   62 310 -341  0
3732500 2677500 10 30 12   8.6  972 230  3.6 7  5.5  79    3  123 312 -347  0
3732500 2677500 10 30 13   8.4  972 230  4.3 8  5.5  76    0  109 316 -353  0
3732500 2677500 10 30 14   8.9  972 220  3.1 7  5.5  76    0  108 318 -357  0
3732500 2677500 10 30 15   8.4  971 200  4.1 7  5.5  76    0   53 314 -359  0
3732500 2677500 10 30 16   7.5  971 210  4.6 8  5.5  78    0   34 318 -358  0
3732500 2677500 10 30 17   6.8  971 210  3.6 8  5.5  83    0   20 323 -354  0
3732500 2677500 10 30 18   6.4  971 210  4.2 6  5.3  84    0    0 313 -349  0
3732500 2677500 10 30 19   6.4  970 190  4.3 4  5.1  82    0    0 291 -347  0
3732500 2677500 10 30 20   5.2  970 161  2.5 3  4.9  81    0    0 272 -346  0
3732500 2677500 10 30 21   5.2  970 169  3.3 2  4.7  82    0    0 261 -345  0
3732500 2677500 10 30 22   4.8  969 100  3.2 1  4.6  82    0    0 251 -344  0
3732500 2677500 10 30 23   4.9  968 120  3.1 1  4.6  83    0    0 242 -344  0
3732500 2677500 10 30 24   5.4  967 130  3.3 1  4.6  81    0    0 245 -345  0
3732500 2677500 10 31  1   6.4  966 130  4.0 5  4.7  77    0    0 273 -346  0
3732500 2677500 10 31  2   6.0  964 139  4.1 8  4.9  78    0    0 315 -347  0
3732500 2677500 10 31  3   6.0  963 149  3.8 8  5.1  84    0    0 334 -348  0
3732500 2677500 10 31  4   6.9  963 169  4.3 8  5.3  84    0    0 336 -349  0
3732500 2677500 10 31  5   7.8  962 188  5.9 7  5.4  81    0    0 331 -350  0
3732500 2677500 10 31  6   7.9  962 188  5.1 6  5.6  81    0    0 321 -352  0
3732500 2677500 10 31  7   8.7  962 199  4.8 7  6.0  83    0    0 323 -353  0
3732500 2677500 10 31  8   9.3  962 199  4.2 8  6.3  84    0    2 340 -354  0
3732500 2677500 10 31  9   9.7  963 189  3.6 7  6.5  83    0   32 342 -355  0
3732500 2677500 10 31 10  10.9  963 199  4.6 8  6.6  80    0   35 343 -357  0
3732500 2677500 10 31 11  11.3  963 219  3.3 8  6.7  77    0   56 351 -360  0
3732500 2677500 10 31 12  11.4  964 199  2.9 7  6.6  75    0   78 343 -363  0
3732500 2677500 10 31 13  10.1  964 169  3.0 7  6.6  78    0   71 333 -365  0
3732500 2677500 10 31 14   9.4  964 130  2.3 8  6.7  85    0   65 337 -366  0
3732500 2677500 10 31 15   9.1  964 149  1.9 8  6.8  89    0   48 344 -366  0
3732500 2677500 10 31 16   9.0  964  61  1.6 7  6.9  91    0   40 335 -365  0
3732500 2677500 10 31 17   8.7  963 108  1.3 8  6.9  93    0   12 334 -362  0
3732500 2677500 10 31 18   8.6  963  42  1.2 8  6.9  94    0    0 340 -358  0
3732500 2677500 10 31 19   8.3  963   2  1.1 8  6.8  94    0    0 339 -356  0
3732500 2677500 10 31 20   8.0  963  61  1.3 8  6.7  94    0    0 337 -354  0
3732500 2677500 10 31 21   7.9  963 260  1.3 8  6.6  94    0    0 336 -353  0
3732500 2677500 10 31 22   7.3  963 251  2.8 8  6.4  93    0    0 334 -353  0
3732500 2677500 10 31 23   7.5  964 230  2.5 8  6.3  93    0    0 332 -352  0
3732500 2677500 10 31 24   7.3  964 230  3.6 7  6.2  92    0    0 323 -352  0
3732500 2677500 11  1  1   7.0  965 240  3.4 7  6.1  93    0    0 315 -350  0
3732500 2677500 11  1  2   7.1  965 230  3.0 7  6.1  93    0    0 314 -349  0
3732500 2677500 11  1  3   7.0  966 220  3.1 8  6.1  93    0    0 323 -348  0
3732500 2677500 11  1  4   7.2  967 220  2.7 7  6.2  93    0    0 324 -347  0
3732500 2677500 11  1  5   7.6  967 220  3.4 8  6.2  93    0    0 326 -349  0
3732500 2677500 11  1  6   7.9  968 220  3.3 8  6.4  92    0    0 335 -350  0
3732500 2677500 11  1  7   8.1  969 220  3.3 7  6.5  92    0    0 329 -351  0
3732500 2677500 11  1  8   8.3  970 230  3.3 7  6.5  92    0    0 322 -350  0
3732500 2677500 11  1  9   8.9  970 221  4.2 8  6.5  90    0   37 330 -351  0
3732500 2677500 11  1 10   9.1  971 220  4.0 8  6.6  88    2   81 340 -354  0
3732500 2677500 11  1 11   9.8  972 221  4.7 7  6.6  85    7  121 334 -360  0
3732500 2677500 11  1 12  10.3  973 230  5.5 7  6.5  81   12  144 327 -364  0
3732500 2677500 11  1 13  11.3  973 230  4.8 6  6.4  76   19  146 322 -362  0
3732500 2677500 11  1 14  10.7  974 230  5.2 7  6.4  75    0   51 325 -359  0
3732500 2677500 11  1 15   9.8  975 230  5.2 7  6.4  79    0   55 331 -358  0
3732500 2677500 11  1 16   9.6  975 230  4.4 6  6.4  82   17   63 324 -359  0
3732500 2677500 11  1 17   9.0  975 220  4.6 5  6.2  82   24   27 313 -357  0
3732500 2677500 11  1 18   9.0  976 221  4.5 6  6.2  83    0    0 310 -354  0
3732500 2677500 11  1 19   8.6  977 221  4.7 8  6.2  85    0    0 324 -352  0
3732500 2677500 11  1 20   8.1  978 230  4.9 8  6.3  88    0    0 333 -350  0
3732500 2677500 11  1 21   8.2  978 240  4.8 8  6.3  90    0    0 332 -348  0
3732500 2677500 11  1 22   8.2  979 250  4.8 8  6.4  91    0    0 331 -347  0
3732500 2677500 11  1 23   8.1  980 250  4.5 8  6.4  92    0    0 330 -345  0
3732500 2677500 11  1 24   8.0  981 260  4.2 6  6.3  91    0    0 316 -341  0
3732500 2677500 11  2  1   7.8  982 250  4.0 7  6.1  90    0    0 308 -338  0
3732500 2677500 11  2  2   7.2  982 220  3.0 4  5.9  89    0    0 295 -337  0
