Koordinatensystem : Lambert konform konisch
Rechtswert        : 3732500 Meter
Hochwert          : 2677500 Meter
Hoehenlage        : 165 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3732500 2677500  5 24 22   9.9 1008 323  1.5 3  4.4  54    0    0 269 -370  0
3732500 2677500  5 24 23   8.3 1009 299  1.2 2  4.4  62    0    0 262 -364  0
3732500 2677500  5 24 24   7.5 1010 209  1.1 2  4.5  68    0    0 257 -358  0
3732500 2677500  5 25  1   7.7 1010 188  1.7 1  4.6  70    0    0 252 -352  0
3732500 2677500  5 25  2   6.7 1010 193  1.8 1  4.6  72    0    0 247 -348  0
3732500 2677500  5 25  3   7.2 1010 173  2.3 0  4.6  73    0    0 241 -344  0
3732500 2677500  5 25  4   5.9 1010 182  2.3 0  4.5  74    0    0 236 -342  0
3732500 2677500  5 25  5   6.8 1009 195  2.4 0  4.4  73    0    8 235 -342  0
3732500 2677500  5 25  6   7.0 1009 150  1.2 0  4.4  71   30   50 237 -342  0
3732500 2677500  5 25  7  10.0 1010 151  1.4 0  4.6  66  127  102 241 -347  0
3732500 2677500  5 25  8  14.2 1009 124  1.2 0  4.5  51  271  128 249 -361  0
3732500 2677500  5 25  9  15.6 1009 131  1.6 0  3.9  37  426  135 257 -381  0
3732500 2677500  5 25 10  17.1 1009  97  2.1 0  3.4  29  568  137 262 -400  0
3732500 2677500  5 25 11  18.9 1008 201  2.1 1  3.1  24  692  127 271 -416  0
3732500 2677500  5 25 12  19.8 1007 125  2.3 1  2.9  21  770  119 281 -429  0
3732500 2677500  5 25 13  20.6 1007 344  2.0 0  2.8  19  808  108 281 -440  0
3732500 2677500  5 25 14  21.7 1006  76  2.1 0  2.9  19  805   93 284 -449  0
3732500 2677500  5 25 15  22.2 1005  42  2.2 0  3.1  19  733   93 287 -453  0
3732500 2677500  5 25 16  22.6 1004  64  2.5 0  3.4  20  617   94 290 -454  0
3732500 2677500  5 25 17  22.6 1003   6  2.1 0  3.7  22  475   93 292 -454  0
3732500 2677500  5 25 18  22.2 1002 182  2.6 0  3.7  22  308   92 292 -449  0
3732500 2677500  5 25 19  20.5 1001  90  3.5 0  3.8  24  153   77 287 -440  0
3732500 2677500  5 25 20  19.0 1000 101  3.1 1  3.7  26   39   37 284 -427  0
3732500 2677500  5 25 21  16.5 1000 114  3.1 1  3.9  30    0    0 282 -411  0
3732500 2677500  5 25 22  15.7  999 135  2.8 1  4.1  36    0    0 278 -399  0
3732500 2677500  5 25 23  15.1  998 162  3.0 0  4.0  36    0    0 272 -392  0
3732500 2677500  5 25 24  14.8  997 148  2.7 0  3.7  35    0    0 267 -389  0
3732500 2677500  5 26  1  13.4  996 119  3.0 1  3.8  37    0    0 269 -388  0
3732500 2677500  5 26  2  13.5  995 158  3.0 1  4.0  41    0    0 270 -388  0
3732500 2677500  5 26  3  15.2  994 192  4.1 1  4.1  40    0    0 274 -388  0
3732500 2677500  5 26  4  15.8  993 174  3.9 1  4.2  38    0    0 278 -388  0
3732500 2677500  5 26  5  16.8  993 183  4.4 2  4.4  38    0    0 284 -386  0
3732500 2677500  5 26  6  15.8  992 183  4.3 5  4.9  41    0   35 294 -386  0
3732500 2677500  5 26  7  16.9  991 191  4.4 5  5.4  46   19  113 298 -392  0
3732500 2677500  5 26  8  19.4  991 200  5.7 4  5.6  42  163  187 300 -400  0
3732500 2677500  5 26  9  21.2  990 200  6.5 2  5.5  36  311  219 301 -411  0
3732500 2677500  5 26 10  21.9  989 240  7.4 2  5.4  33  454  227 303 -423  0
3732500 2677500  5 26 11  20.5  989 272  6.3 4  6.1  38  487  274 310 -433  0
3732500 2677500  5 26 12  17.7  990 283  8.3 4  6.9  49  308  383 313 -441  0
3732500 2677500  5 26 13  19.1  991 235  9.3 4  6.6  49  285  393 313 -443  0
3732500 2677500  5 26 14  18.4  991 252  8.7 5  5.9  43  222  385 318 -445  0
3732500 2677500  5 26 15  18.3  992 244  8.7 5  5.6  42  175  349 322 -443  0
3732500 2677500  5 26 16  18.7  992 260  8.4 6  5.3  39  147  299 326 -437  0
3732500 2677500  5 26 17  17.1  992 233  8.8 6  5.0  38  148  238 326 -429  0
3732500 2677500  5 26 18  16.6  992 232  7.1 7  4.8  40    5  126 326 -419  0
3732500 2677500  5 26 19  16.4  992 222  7.9 8  5.0  42    0   32 333 -409  0
3732500 2677500  5 26 20  15.9  992 231  6.1 7  5.1  44    0    7 333 -399  0
3732500 2677500  5 26 21  14.3  992 231  6.2 7  5.6  52    0    0 329 -390  0
3732500 2677500  5 26 22  14.1  992 231  6.3 7  6.1  59    0    0 328 -383  0
3732500 2677500  5 26 23  12.9  992 223  7.2 5  6.2  63    0    0 321 -379  0
3732500 2677500  5 26 24  12.3  992 223  6.1 2  6.2  67    0    0 304 -376  0
3732500 2677500  5 27  1  12.0  992 230  6.6 1  6.2  69    0    0 292 -374  0
3732500 2677500  5 27  2  11.6  992 223  6.6 3  6.3  72    0    0 295 -373  0
3732500 2677500  5 27  3  11.5  992 230  5.8 6  6.5  75    0    0 314 -372  0
3732500 2677500  5 27  4  11.2  992 240  6.0 7  6.8  80    0    0 332 -371  0
3732500 2677500  5 27  5  11.0  992 233  4.9 7  7.0  83    0    1 337 -370  0
3732500 2677500  5 27  6  11.3  992 233  4.7 8  7.1  84    0   15 342 -369  0
3732500 2677500  5 27  7  11.7  993 236  4.7 8  7.0  82    0   45 347 -370  0
3732500 2677500  5 27  8  11.8  993 240  5.2 7  6.8  77    0   97 343 -373  0
3732500 2677500  5 27  9  12.5  994 242  5.2 6  6.6  73   28  199 335 -376  0
3732500 2677500  5 27 10  12.5  994 253  5.9 7  6.4  69   68  242 336 -379  0
3732500 2677500  5 27 11  13.3  994 274  5.3 7  6.3  66    2  209 342 -383  0
3732500 2677500  5 27 12  12.5  995 286  4.9 7  6.4  68    0  205 342 -386  0
3732500 2677500  5 27 13  14.5  995 276  4.2 6  6.7  68   99  269 338 -388  0
3732500 2677500  5 27 14  12.2  995 279  3.5 8  6.6  67    0  177 339 -391  0
3732500 2677500  5 27 15  13.9  996 267  4.1 6  6.3  66   10  213 337 -400  0
3732500 2677500  5 27 16  13.5  997 275  5.8 6  6.6  67   51  208 331 -404  0
3732500 2677500  5 27 17  12.5  997 258  4.9 7  6.9  72    4  152 330 -400  0
3732500 2677500  5 27 18  12.5  997 250  4.4 8  6.8  74    0   81 335 -400  0
3732500 2677500  5 27 19  12.0  998 233  3.1 7  6.8  76    0   50 335 -397  0
3732500 2677500  5 27 20  11.8  998 248  3.3 7  6.7  76    0   21 332 -390  0
3732500 2677500  5 27 21  10.6  999 233  3.1 5  6.7  79    0    0 322 -383  0
3732500 2677500  5 27 22  10.1  999 225  2.5 5  6.8  85    0    0 311 -379  0
3732500 2677500  5 27 23   9.4  999 238  2.3 5  6.7  87    0    0 307 -376  0
3732500 2677500  5 27 24   8.8  999 173  1.9 2  6.5  89    0    0 290 -371  0
3732500 2677500  5 28  1   8.5  999 193  2.8 3  6.4  91    0    0 278 -367  0
3732500 2677500  5 28  2   9.1  999 201  1.7 7  6.5  90    0    0 299 -365  0
3732500 2677500  5 28  3   9.5  999 212  2.2 8  6.6  89    0    0 320 -365  0
3732500 2677500  5 28  4   9.3  999 213  2.8 8  6.6  88    0    0 323 -367  0
3732500 2677500  5 28  5   8.9  999 210  3.4 7  6.6  90    0    4 317 -367  0
3732500 2677500  5 28  6   9.4  999 219  3.8 3  6.7  91    3   42 293 -367  0
3732500 2677500  5 28  7  10.6  999 210  4.4 3  6.9  88   46  129 276 -371  0
3732500 2677500  5 28  8  11.5  999 215  5.0 5  6.7  81   99  207 287 -377  0
3732500 2677500  5 28  9  12.5  999 223  4.8 5  6.5  73  159  278 297 -388  0
3732500 2677500  5 28 10  14.5  998 240  6.2 5  6.2  64  256  328 301 -401  0
3732500 2677500  5 28 11  15.7  998 227  6.0 5  6.1  56  292  373 306 -413  0
3732500 2677500  5 28 12  16.8  997 244  5.7 4  6.0  51  362  382 307 -424  0
3732500 2677500  5 28 13  17.4  998 214  6.1 4  5.6  46  498  335 306 -432  0
3732500 2677500  5 28 14  18.7  997 259  6.1 5  5.3  41  503  313 316 -438  0
3732500 2677500  5 28 15  18.6  996 243  6.2 6  5.1  38  202  369 328 -441  0
3732500 2677500  5 28 16  19.2  996 226  6.3 6  4.8  35  158  314 333 -441  0
3732500 2677500  5 28 17  18.3  995 243  5.2 6  4.9  36   50  227 332 -440  0
3732500 2677500  5 28 18  18.4  995 243  5.6 6  5.2  39   79  178 332 -435  0
3732500 2677500  5 28 19  17.2  995 253  5.2 6  5.4  42   72  107 331 -425  0
3732500 2677500  5 28 20  16.5  995 250  4.8 7  5.5  45    0   22 334 -412  0
3732500 2677500  5 28 21  15.7  995 242  3.8 7  5.5  47    0    0 339 -399  0
3732500 2677500  5 28 22  15.5  995 235  3.5 7  5.5  48    0    0 338 -391  0
3732500 2677500  5 28 23  13.9  994 255  4.2 7  5.9  56    0    0 337 -385  0
3732500 2677500  5 28 24  13.5  994 253  4.1 7  6.6  66    0    0 335 -380  0
3732500 2677500  5 29  1  13.0  995 243  3.8 6  6.8  70    0    0 328 -374  0
3732500 2677500  5 29  2  12.2  995 245  5.6 5  6.8  74    0    0 312 -369  0
3732500 2677500  5 29  3  11.6  995 262  4.8 6  6.8  77    0    0 307 -366  0
3732500 2677500  5 29  4  11.6  995 247  4.2 7  6.8  79    0    0 315 -364  0
3732500 2677500  5 29  5  11.4  995 237  4.8 7  6.9  80    0    4 318 -362  0
3732500 2677500  5 29  6  11.3  995 220  5.2 7  7.0  82    0   37 316 -361  0
3732500 2677500  5 29  7  11.4  995 220  5.4 8  7.2  84    0   69 321 -365  0
3732500 2677500  5 29  8  12.5  996 227  6.3 7  7.3  83   15  161 324 -375  0
3732500 2677500  5 29  9  13.6  996 230  6.5 5  7.4  78   32  237 314 -389  0
3732500 2677500  5 29 10  13.9  996 223  5.9 7  7.5  75   17  259 320 -404  0
3732500 2677500  5 29 11  14.4  996 223  5.6 8  7.6  75   56  319 338 -419  0
3732500 2677500  5 29 12  17.8  998 213  6.5 6  7.9  68  443  309 344 -433  0
3732500 2677500  5 29 13  19.6  997 221  5.0 3  7.8  57  804  119 334 -445  0
3732500 2677500  5 29 14  21.2  996 239  6.4 2  7.5  49  797  108 324 -453  0
3732500 2677500  5 29 15  22.4  996 234  6.0 1  7.4  44  730  105 323 -456  0
3732500 2677500  5 29 16  23.8  995 255  6.0 1  7.4  41  619  101 324 -458  0
3732500 2677500  5 29 17  23.6  995 234  5.2 1  7.7  41  475  100 327 -457  0
3732500 2677500  5 29 18  22.5  995 230  5.4 1  7.7  43  313   96 325 -451  0
3732500 2677500  5 29 19  21.9  995 235  5.2 1  7.8  46  161   78 322 -442  0
3732500 2677500  5 29 20  20.8  995 240  3.1 2  7.9  49   45   40 324 -430  0
3732500 2677500  5 29 21  18.9  995 245  2.3 2  8.1  55    0    0 324 -414  0
3732500 2677500  5 29 22  16.9  996 230  1.8 1  8.1  62    0    0 315 -402  0
3732500 2677500  5 29 23  15.4  997 198  1.6 1  8.1  70    0    0 307 -395  0
3732500 2677500  5 29 24  14.6  996 210  2.3 0  8.1  75    0    0 301 -389  0
3732500 2677500  5 30  1  15.1  996 192  1.8 0  8.0  75    0    0 298 -383  0
3732500 2677500  5 30  2  14.3  996 188  1.3 1  7.9  74    0    0 300 -377  0
3732500 2677500  5 30  3  13.1  995 168  1.8 1  7.7  78    0    0 300 -374  0
3732500 2677500  5 30  4  13.7  995 181  1.4 0  7.6  78    0    0 296 -371  0
3732500 2677500  5 30  5  14.2  995 171  0.9 0  7.5  74    1    9 294 -370  0
3732500 2677500  5 30  6  14.2  995 165  1.9 0  7.7  75   38   51 293 -369  0
3732500 2677500  5 30  7  18.0  996 127  1.6 0  8.3  72  138   98 297 -374  0
3732500 2677500  5 30  8  20.8  996 128  1.5 0  8.4  59  280  124 305 -389  0
3732500 2677500  5 30  9  22.1  995 190  2.3 0  7.7  47  435  132 310 -411  0
3732500 2677500  5 30 10  23.7  995 244  2.6 1  7.2  41  578  133 317 -435  0
3732500 2677500  5 30 11  25.4  994 206  3.9 2  6.7  34  697  124 327 -458  0
3732500 2677500  5 30 12  27.0  994 160  3.1 1  6.5  30  782  113 334 -479  0
3732500 2677500  5 30 13  28.4  993 200  4.6 0  6.6  28  818  103 339 -492  0
3732500 2677500  5 30 14  29.7  992 196  3.9 0  6.4  25  799   98 343 -501  0
3732500 2677500  5 30 15  29.4  991 199  5.2 0  6.0  23  719  101 343 -501  0
3732500 2677500  5 30 16  29.7  990 214  5.5 1  6.0  23  537  130 346 -497  0
3732500 2677500  5 30 17  29.2  990 223  5.3 1  6.3  24  383  132 349 -493  0
3732500 2677500  5 30 18  27.9  989 212  3.7 4  6.3  25   88  161 355 -483  0
3732500 2677500  5 30 19  26.9  989 224  4.6 5  6.2  27   55   96 362 -472  0
3732500 2677500  5 30 20  25.7  988 238  3.0 6  6.3  29   28   35 367 -458  0
3732500 2677500  5 30 21  23.3  989 243  4.3 5  6.8  35    0    0 366 -441  0
3732500 2677500  5 30 22  18.7  989 276  3.1 2  7.7  48    0    0 351 -428  0
3732500 2677500  5 30 23  16.7  991 241  2.5 3  8.3  64    0    0 340 -421  0
3732500 2677500  5 30 24  16.7  991 230  2.4 6  8.3  68    0    0 349 -415  0
3732500 2677500  5 31  1  16.7  991 249  4.2 7  8.3  68    0    0 359 -411  0
3732500 2677500  5 31  2  14.3  992 280  2.1 7  8.9  79    0    0 362 -406  0
3732500 2677500  5 31  3  14.3  991 231  2.5 8  9.5  91    0    0 362 -402  0
3732500 2677500  5 31  4  14.3  992 233  2.2 8  9.4  90    0    0 366 -398  0
3732500 2677500  5 31  5  14.1  992 243  2.5 7  9.4  91    0    1 365 -395  0
3732500 2677500  5 31  6  13.2  992 298  1.6 8  9.5  95    0   21 365 -394  0
3732500 2677500  5 31  7  13.5  992 244  2.2 8  9.5  96    0   23 368 -394  0
3732500 2677500  5 31  8  13.5  992 269  2.8 8  9.5  96    0   41 370 -397  0
3732500 2677500  5 31  9  13.5  993 270  2.6 7  9.6  97    0   72 369 -401  0
3732500 2677500  5 31 10  13.5  993 278  3.0 8  9.5  96    0  101 370 -403  0
3732500 2677500  5 31 11  12.8  994 265  4.0 8  9.1  95    0  115 372 -402  0
3732500 2677500  5 31 12  13.0  994 323  3.1 8  9.1  96    0  111 372 -400  0
3732500 2677500  5 31 13  12.6  995 329  3.7 8  9.1  96    0  111 372 -400  0
3732500 2677500  5 31 14  11.2  996 328  6.2 7  8.4  95    0  128 365 -396  0
3732500 2677500  5 31 15  12.3  997 329  3.4 7  8.0  92    0  121 360 -389  0
3732500 2677500  5 31 16  12.6  998 320  2.9 7  8.3  90    0  158 361 -382  0
3732500 2677500  5 31 17  11.0  999 287  4.3 8  8.1  93    0  116 361 -378  0
3732500 2677500  5 31 18  10.5  999 290  3.7 7  7.8  95   10  101 355 -376  0
3732500 2677500  5 31 19  10.8 1000 300  2.6 7  7.8  96    0   38 349 -373  0
3732500 2677500  5 31 20  10.7 1001 289  3.5 7  7.8  96    0   15 346 -370  0
3732500 2677500  5 31 21  10.8 1002 279  3.4 7  7.8  96    0    1 344 -367  0
3732500 2677500  5 31 22  10.6 1003 286  3.8 8  7.7  95    0    0 347 -364  0
3732500 2677500  5 31 23  10.5 1004 289  3.3 8  7.6  94    0    0 350 -361  0
3732500 2677500  5 31 24  10.5 1004 314  2.5 7  7.5  94    0    0 343 -358  0
3732500 2677500  6  1  1  10.1 1006 327  2.4 8  7.2  92    0    0 343 -357  0
3732500 2677500  6  1  2   9.6 1006 340  2.8 6  7.0  92    0    0 331 -357  0
3732500 2677500  6  1  3   8.8 1006 342  2.7 2  6.8  93    0    0 290 -356  0
3732500 2677500  6  1  4   8.2 1007 327  2.2 1  6.6  95    0    0 249 -355  0
3732500 2677500  6  1  5   7.8 1007 346  1.7 0  6.5  96    0   11 223 -355  0
3732500 2677500  6  1  6   8.3 1008 331  1.9 3  6.5  97   12   55 229 -356  0
3732500 2677500  6  1  7   9.3 1008 342  2.3 7  6.8  96    9  107 281 -359  0
3732500 2677500  6  1  8  10.5 1009  10  2.9 6  7.0  91   41  194 309 -365  0
3732500 2677500  6  1  9  12.1 1009  20  3.2 5  6.9  82  185  254 297 -373  0
3732500 2677500  6  1 10  12.6 1009 348  4.3 5  6.7  74  223  308 296 -383  0
3732500 2677500  6  1 11  14.0 1009 350  3.6 5  6.3  66  360  313 302 -395  0
3732500 2677500  6  1 12  15.6 1009  14  4.9 4  5.8  55  559  247 300 -408  0
3732500 2677500  6  1 13  16.6 1009  20  3.6 3  5.5  48  702  169 293 -419  0
3732500 2677500  6  1 14  17.3 1009  25  4.4 2  5.1  43  815   83 288 -426  0
3732500 2677500  6  1 15  17.5 1009  23  4.0 1  4.8  39  761   73 282 -428  0
3732500 2677500  6  1 16  18.3 1009  24  4.4 1  4.8  38  649   76 284 -427  0
3732500 2677500  6  1 17  18.1 1009  20  3.2 1  4.8  37  509   76 289 -426  0
3732500 2677500  6  1 18  17.7 1008  23  4.6 1  4.6  36  321   91 291 -424  0
3732500 2677500  6  1 19  17.1 1008  17  3.1 1  4.6  37  159   82 290 -419  0
3732500 2677500  6  1 20  16.1 1009   9  3.1 1  4.7  40   41   47 287 -412  0
3732500 2677500  6  1 21  14.4 1009  12  2.5 1  4.8  44    0    4 283 -405  0
3732500 2677500  6  1 22  13.5 1010  33  2.2 0  5.0  50    0    0 275 -399  0
3732500 2677500  6  1 23  12.7 1011  28  2.1 0  5.1  55    0    0 270 -393  0
3732500 2677500  6  1 24  11.5 1011  75  1.3 0  5.3  60    0    0 269 -388  0
3732500 2677500  6  2  1  10.6 1011  33  1.4 0  5.5  66    0    0 265 -382  0
3732500 2677500  6  2  2  10.6 1011 149  1.2 0  5.6  71    0    0 263 -374  0
3732500 2677500  6  2  3   9.5 1011  19  1.5 1  5.7  74    0    0 262 -367  0
3732500 2677500  6  2  4   8.6 1012  39  1.4 1  5.7  79    0    0 260 -361  0
3732500 2677500  6  2  5   7.6 1012  73  1.4 1  5.6  82    0    9 256 -356  0
3732500 2677500  6  2  6   9.4 1012  60  1.6 1  5.7  82   30   59 258 -353  0
3732500 2677500  6  2  7  10.5 1012  70  1.7 1  5.9  78  125  110 261 -357  0
3732500 2677500  6  2  8  14.2 1012  45  2.3 1  6.0  67  263  136 267 -368  0
3732500 2677500  6  2  9  16.0 1012  43  3.2 1  6.0  56  426  139 277 -383  0
3732500 2677500  6  2 10  17.6 1012  47  3.2 2  5.5  46  570  138 284 -400  0
3732500 2677500  6  2 11  18.5 1012  28  4.1 3  4.6  36  691  130 292 -416  0
3732500 2677500  6  2 12  19.9 1012  63  3.9 3  4.4  32  757  128 299 -430  0
3732500 2677500  6  2 13  20.7 1012  50  3.8 2  4.2  29  817  101 302 -441  0
3732500 2677500  6  2 14  21.2 1012  29  4.6 2  4.1  26  788  101 303 -448  0
3732500 2677500  6  2 15  21.7 1012  50  3.7 1  4.0  25  718  100 304 -453  0
3732500 2677500  6  2 16  21.7 1011  42  5.0 1  3.9  24  617   96 303 -454  0
3732500 2677500  6  2 17  21.5 1011  42  4.2 1  4.2  26  479   93 305 -451  0
3732500 2677500  6  2 18  21.0 1011  41  4.8 1  4.3  28  307   97 305 -445  0
3732500 2677500  6  2 19  20.2 1011  33  4.4 1  4.4  29  155   83 304 -437  0
3732500 2677500  6  2 20  19.0 1010  33  3.8 2  4.4  31   45   48 303 -427  0
3732500 2677500  6  2 21  17.5 1010  36  2.9 1  4.7  36    0    6 300 -416  0
3732500 2677500  6  2 22  16.0 1011  43  3.1 1  5.2  44    0    0 296 -407  0
3732500 2677500  6  2 23  13.8 1011  48  2.9 1  5.3  51    0    0 290 -400  0
3732500 2677500  6  2 24  14.2 1011  46  2.5 1  5.4  54    0    0 289 -394  0
3732500 2677500  6  3  1  11.9 1011  51  2.2 0  5.6  60    0    0 286 -389  0
3732500 2677500  6  3  2  11.4 1012  48  2.0 0  5.9  68    0    0 281 -385  0
3732500 2677500  6  3  3  11.2 1011  33  2.6 0  6.2  74    0    0 280 -381  0
3732500 2677500  6  3  4  10.6 1011  48  2.3 0  6.7  82    0    0 279 -378  0
3732500 2677500  6  3  5  10.3 1011  45  2.1 1  7.1  90    0    7 279 -375  0
3732500 2677500  6  3  6  12.5 1011  56  1.9 1  7.5  89    1   43 283 -374  0
3732500 2677500  6  3  7  14.1 1011  70  2.3 3  8.0  83   55  127 292 -378  0
3732500 2677500  6  3  8  16.2 1010  56  3.1 2  8.2  76  198  171 300 -388  0
3732500 2677500  6  3  9  17.9 1010  45  3.2 2  7.9  65  341  195 303 -402  0
3732500 2677500  6  3 10  19.8 1010  55  3.7 1  7.5  55  525  173 307 -418  0
3732500 2677500  6  3 11  21.5 1010  40  4.6 0  7.2  47  656  163 310 -432  0
3732500 2677500  6  3 12  23.1 1010  42  3.7 0  7.3  44  685  183 315 -443  0
3732500 2677500  6  3 13  22.5 1009  38  4.0 1  7.5  43  591  250 322 -454  0
3732500 2677500  6  3 14  24.0 1008  46  4.2 1  7.6  42  521  271 326 -463  0
3732500 2677500  6  3 15  24.7 1007  37  4.1 2  7.8  41  502  235 332 -469  0
3732500 2677500  6  3 16  23.1 1006  42  6.1 2  8.0  43  604  115 334 -470  0
3732500 2677500  6  3 17  23.7 1006  51  5.2 2  8.2  45  467  109 334 -466  0
3732500 2677500  6  3 18  23.8 1005  51  5.9 1  8.4  45  292  111 334 -460  0
3732500 2677500  6  3 19  22.9 1004  44  6.3 1  8.7  48  144   91 332 -452  0
3732500 2677500  6  3 20  22.0 1004  52  4.0 2  9.0  52   39   49 331 -441  0
3732500 2677500  6  3 21  20.6 1003  52  3.5 1  9.2  57    0    4 327 -431  0
3732500 2677500  6  3 22  19.4 1004  53  3.2 1  9.4  63    0    0 319 -422  0
3732500 2677500  6  3 23  17.7 1004  33  2.3 2  9.4  69    0    0 315 -414  0
3732500 2677500  6  3 24  17.0 1003  63  2.3 3  9.3  74    0    0 316 -407  0
3732500 2677500  6  4  1  15.9 1003  66  2.4 2  9.4  79    0    0 313 -401  0
3732500 2677500  6  4  2  15.4 1003  68  2.3 0  9.4  83    0    0 303 -396  0
3732500 2677500  6  4  3  15.0 1002 100  2.2 0  9.3  85    0    0 295 -391  0
3732500 2677500  6  4  4  14.8 1002 115  2.6 0  9.3  86    0    0 295 -387  0
3732500 2677500  6  4  5  14.4 1001  75  1.7 1  9.2  88    0    8 296 -384  0
3732500 2677500  6  4  6  15.9 1001  93  2.1 2  9.3  85   11   51 302 -382  0
3732500 2677500  6  4  7  17.5 1001  75  2.7 3  9.5  79   45  115 312 -387  0
3732500 2677500  6  4  8  20.5 1001  65  2.6 3  9.7  70  216  137 321 -400  0
3732500 2677500  6  4  9  21.0 1001  52  3.0 3  9.7  62  403  121 327 -418  0
3732500 2677500  6  4 10  23.0 1001  62  3.5 3  9.8  59  419  189 333 -437  0
3732500 2677500  6  4 11  23.7 1000  50  3.3 4 10.2  56  396  258 342 -454  0
3732500 2677500  6  4 12  25.0  999  45  3.7 4 10.5  54  748   82 350 -470  0
3732500 2677500  6  4 13  26.4  999  52  3.5 3 10.6  50  762   83 355 -483  0
3732500 2677500  6  4 14  27.8  998  30  3.2 3 10.4  45  321  314 360 -493  0
3732500 2677500  6  4 15  27.8  997  34  4.4 3 10.3  43  215  306 364 -496  0
3732500 2677500  6  4 16  27.7  996  32  4.8 4  9.9  42  125  269 367 -495  0
3732500 2677500  6  4 17  24.3  995  18  3.5 3 10.4  48  163  210 362 -490  0
3732500 2677500  6  4 18  26.2  994  44  4.0 4 10.8  53   40  159 359 -482  0
3732500 2677500  6  4 19  25.1  994  87  3.9 7 10.0  47    0   40 373 -472  0
3732500 2677500  6  4 20  24.1  993  53  3.5 6  9.7  49    1   32 377 -459  0
3732500 2677500  6  4 21  22.7  993  63  3.5 7  9.9  54    0    6 374 -446  0
3732500 2677500  6  4 22  19.9  994  60  4.0 7 10.6  65    0    0 374 -435  0
3732500 2677500  6  4 23  19.1  994  75  2.2 7 11.4  78    0    0 371 -427  0
3732500 2677500  6  4 24  19.0  993  20  3.0 7 11.4  81    0    0 371 -422  0
3732500 2677500  6  5  1  18.1  993 169  1.9 7 11.6  85    0    0 371 -419  0
3732500 2677500  6  5  2  17.3  992  54  2.2 8 11.7  90    0    0 374 -417  0
3732500 2677500  6  5  3  17.0  992  67  1.8 8 11.8  94    0    0 376 -416  0
3732500 2677500  6  5  4  16.9  992  98  1.7 8 12.0  97    0    0 376 -416  0
3732500 2677500  6  5  5  16.6  991  50  1.5 8 11.8  97    0    4 375 -414  0
3732500 2677500  6  5  6  16.9  991  33  1.9 7 12.0  98    2   42 372 -415  0
3732500 2677500  6  5  7  17.4  991  28  2.1 8 12.1  97    3   93 373 -420  0
3732500 2677500  6  5  8  17.9  990  43  1.8 7 12.0  92   47  189 373 -429  0
3732500 2677500  6  5  9  19.2  990   8  1.8 5 12.0  87  175  241 362 -443  0
3732500 2677500  6  5 10  20.6  990  43  1.7 5 11.9  80  398  212 357 -459  0
3732500 2677500  6  5 11  23.0  989 345  1.1 3 12.0  72  510  210 357 -471  0
3732500 2677500  6  5 12  23.5  989 353  2.0 2 12.5  68  201  363 351 -474  0
3732500 2677500  6  5 13  24.3  988  15  2.5 4 12.5  65   93  358 361 -477  0
3732500 2677500  6  5 14  20.6  987 106  1.9 7 12.7  72    1  231 376 -484  0
3732500 2677500  6  5 15  19.6  988  66  2.1 6 13.5  88  159  323 375 -474  0
3732500 2677500  6  5 16  21.8  988  30  1.1 5 13.8  88  327  229 368 -471  0
3732500 2677500  6  5 17  22.5  987 180  1.4 6 14.1  82   60  218 374 -483  0
3732500 2677500  6  5 18  21.1  987 169  2.3 7 14.3  84    0   34 381 -482  0
3732500 2677500  6  5 19  19.6  986 194  2.6 7 13.7  89    0   26 380 -474  0
3732500 2677500  6  5 20  19.0  986 219  1.2 7 13.2  91    0   20 377 -465  0
